Pt_name,East,North,Elevation,Depth,Code
bathy_avc_01584,406928.799999999988358,7400274.531000000424683,-3.398000000000000,-2.570000000000000, 
bathy_avc_01585,406928.978999999992084,7400275.649000000208616,-3.426000000000000,-2.520000000000000, 
bathy_avc_01586,406929.238000000012107,7400276.771999999880791,-3.362000000000000,-2.640000000000000, 
bathy_avc_01587,406929.496999999973923,7400277.770999999716878,-3.393000000000000,-2.540000000000000, 
bathy_avc_01588,406929.858999999996740,7400278.803000000305474,-3.320000000000000,-2.610000000000000, 
bathy_avc_01589,406930.146000000007916,7400279.799999999813735,-3.264000000000000,-2.620000000000000, 
bathy_avc_01590,406930.467000000004191,7400280.882000000216067,-3.279000000000000,-2.600000000000000, 
bathy_avc_01591,406930.819000000017695,7400281.979000000283122,-3.361000000000000,-2.520000000000000, 
bathy_avc_01592,406931.202999999979511,7400282.946999999694526,-3.387000000000000,-2.470000000000000, 
bathy_avc_01593,406931.632999999972526,7400283.944000000134110,-3.354000000000000,-2.500000000000000, 
bathy_avc_01594,406932.066999999980908,7400284.996000000275671,-3.263000000000000,-2.710000000000000, 
bathy_avc_01595,406932.385999999998603,7400286.047000000253320,-3.332000000000000,-2.520000000000000, 
bathy_avc_01596,406932.800999999977648,7400287.182000000029802,-3.281000000000000,-2.570000000000000, 
bathy_avc_01597,406933.277999999991152,7400288.199000000022352,-3.377000000000000,-2.430000000000000, 
bathy_avc_01598,406933.842999999993481,7400289.206000000238419,-3.409000000000000,-2.420000000000000, 
bathy_avc_01599,406934.501999999978580,7400290.067999999970198,-3.463000000000000,-2.330000000000000, 
bathy_avc_01600,406935.331000000005588,7400290.833999999798834,-3.350000000000000,-2.410000000000000, 
bathy_avc_01601,406936.287000000011176,7400291.245000000111759,-3.308000000000000,-2.470000000000000, 
bathy_avc_01602,406937.322999999974854,7400290.873999999836087,-3.324000000000000,-2.450000000000000, 
bathy_avc_01603,406938.000000000000000,7400289.980999999679625,-3.338000000000000,-2.380000000000000, 
bathy_avc_01604,406938.162000000011176,7400288.895999999716878,-3.410000000000000,-2.370000000000000, 
bathy_avc_01605,406938.032000000006519,7400287.718000000342727,-3.405000000000000,-2.320000000000000, 
bathy_avc_01606,406937.690000000002328,7400286.771999999880791,-3.448000000000000,-2.280000000000000, 
bathy_avc_01607,406937.431999999971595,7400285.748999999836087,-3.438000000000000,-2.300000000000000, 
bathy_avc_01608,406936.982000000018161,7400284.747000000439584,-3.283000000000000,-2.510000000000000, 
bathy_avc_01609,406936.766999999992549,7400283.692999999970198,-3.380000000000000,-2.380000000000000, 
bathy_avc_01610,406936.424999999988358,7400282.557000000029802,-3.304000000000000,-2.400000000000000, 
bathy_avc_01611,406936.091000000014901,7400281.566999999806285,-3.327000000000000,-2.480000000000000, 
bathy_avc_01612,406935.934999999997672,7400280.531999999657273,-3.433000000000000,-2.340000000000000, 
bathy_avc_01613,406935.603000000002794,7400279.407999999821186,-3.304000000000000,-2.470000000000000, 
bathy_avc_01614,406935.370999999984633,7400278.150999999605119,-3.296000000000000,-2.480000000000000, 
bathy_avc_01615,406935.264000000024680,7400277.105999999679625,-3.349000000000000,-2.450000000000000, 
bathy_avc_01616,406935.172000000020489,7400275.953999999910593,-3.346000000000000,-2.500000000000000, 
bathy_avc_01617,406935.255000000004657,7400274.889000000432134,-3.374000000000000,-2.450000000000000, 
bathy_avc_01618,406935.172000000020489,7400273.739000000059605,-3.353000000000000,-2.530000000000000, 
bathy_avc_01619,406935.217999999993481,7400272.662999999709427,-3.330000000000000,-2.490000000000000, 
bathy_avc_01620,406935.036000000021886,7400271.538999999873340,-3.265000000000000,-2.570000000000000, 
bathy_avc_01621,406935.055999999982305,7400270.350999999791384,-3.405000000000000,-2.400000000000000, 
bathy_avc_01622,406934.981000000028871,7400269.184999999590218,-3.490000000000000,-2.350000000000000, 
bathy_avc_01623,406934.981000000028871,7400267.980000000447035,-3.349000000000000,-2.510000000000000, 
bathy_avc_01624,406935.104999999981374,7400266.787999999709427,-3.348000000000000,-2.510000000000000, 
bathy_avc_01625,406935.041000000026543,7400265.554999999701977,-3.221000000000000,-2.660000000000000, 
bathy_avc_01626,406935.288999999989755,7400264.464999999850988,-3.440000000000000,-2.410000000000000, 
bathy_avc_01627,406935.304000000003725,7400263.379999999888241,-3.402000000000000,-2.430000000000000, 
bathy_avc_01628,406935.417000000015832,7400262.383000000379980,-3.380000000000000,-2.500000000000000, 
bathy_avc_01629,406935.661000000021886,7400261.302000000141561,-3.373000000000000,-2.490000000000000, 
bathy_avc_01630,406935.798999999999069,7400260.042999999597669,-3.344000000000000,-2.510000000000000, 
bathy_avc_01631,406936.044999999983702,7400258.809999999590218,-3.400000000000000,-2.450000000000000, 
bathy_avc_01632,406936.262999999977183,7400257.548000000417233,-3.282000000000000,-2.580000000000000, 
bathy_avc_01633,406936.563000000023749,7400256.442999999970198,-3.330000000000000,-2.510000000000000, 
bathy_avc_01634,406936.842000000004191,7400255.251000000163913,-3.350000000000000,-2.540000000000000, 
bathy_avc_01635,406937.180999999982305,7400254.248999999836087,-3.431000000000000,-2.380000000000000, 
bathy_avc_01636,406937.506999999983236,7400253.118999999947846,-3.340000000000000,-2.490000000000000, 
bathy_avc_01637,406937.869000000006054,7400252.151999999769032,-3.340000000000000,-2.510000000000000, 
bathy_avc_01638,406938.289999999979045,7400251.212000000290573,-3.334000000000000,-2.460000000000000, 
bathy_avc_01639,406938.799999999988358,7400250.078999999910593,-3.249000000000000,-2.560000000000000, 
bathy_avc_01640,406939.413999999989755,7400249.245000000111759,-3.410000000000000,-2.340000000000000, 
bathy_avc_01641,406939.947999999974854,7400248.248999999836087,-3.275000000000000,-2.460000000000000, 
bathy_avc_01642,406940.601000000024214,7400247.332999999634922,-3.330000000000000,-2.390000000000000, 
bathy_avc_01643,406941.395000000018626,7400246.474000000394881,-3.401000000000000,-2.220000000000000, 
bathy_avc_01644,406942.120999999984633,7400245.543999999761581,-3.251000000000000,-2.400000000000000, 
bathy_avc_01645,406942.979999999981374,7400244.747000000439584,-3.376000000000000,-2.260000000000000, 
bathy_avc_01646,406943.886999999987893,7400243.951000000350177,-3.297000000000000,-2.290000000000000, 
bathy_avc_01647,406944.663000000000466,7400243.286999999545515,-3.221000000000000,-2.330000000000000, 
bathy_avc_01648,406945.674999999988358,7400242.705000000074506,-3.336000000000000,-2.210000000000000, 
bathy_avc_01649,406946.560999999986961,7400242.226999999955297,-3.331000000000000,-2.150000000000000, 
bathy_avc_01650,406947.612000000022817,7400241.560999999754131,-3.278000000000000,-2.250000000000000, 
bathy_avc_01651,406948.592999999993481,7400241.242999999783933,-3.370000000000000,-2.070000000000000, 
bathy_avc_01652,406949.608999999996740,7400240.734000000171363,-3.283000000000000,-2.230000000000000, 
bathy_avc_01653,406950.794999999983702,7400240.325000000186265,-3.311000000000000,-2.090000000000000, 
bathy_avc_01654,406951.809999999997672,7400239.549999999813735,-3.379000000000000,-2.050000000000000, 
bathy_avc_01655,406952.925999999977648,7400238.872999999672174,-3.422000000000000,-1.940000000000000, 
bathy_avc_01656,406953.857000000018161,7400237.967000000178814,-3.293000000000000,-2.140000000000000, 
bathy_avc_01657,406954.798000000009779,7400237.132000000216067,-3.325000000000000,-2.110000000000000, 
bathy_avc_01658,406955.510999999998603,7400236.178999999538064,-3.260000000000000,-2.170000000000000, 
bathy_avc_01659,406956.179000000003725,7400235.299999999813735,-3.348000000000000,-2.090000000000000, 
bathy_avc_01660,406956.613000000012107,7400234.259999999776483,-3.283000000000000,-2.130000000000000, 
bathy_avc_01661,406957.108000000007451,7400233.237999999895692,-3.412000000000000,-2.040000000000000, 
bathy_avc_01662,406957.326000000000931,7400232.076000000350177,-3.307000000000000,-2.180000000000000, 
bathy_avc_01663,406957.645000000018626,7400231.093999999575317,-3.245000000000000,-2.160000000000000, 
bathy_avc_01664,406957.820000000006985,7400230.061999999918044,-3.354000000000000,-2.040000000000000, 
bathy_avc_01665,406957.890000000013970,7400229.025000000372529,-3.410000000000000,-1.990000000000000, 
bathy_avc_01666,406957.978000000002794,7400228.018000000156462,-3.394000000000000,-1.990000000000000, 
bathy_avc_01667,406957.893999999971129,7400227.007000000216067,-3.324000000000000,-2.080000000000000, 
bathy_avc_01668,406957.933000000019092,7400225.843000000342727,-3.405000000000000,-1.970000000000000, 
bathy_avc_01669,406957.621999999973923,7400224.851999999955297,-3.274000000000000,-2.180000000000000, 
bathy_avc_01670,406957.407000000006519,7400223.756000000052154,-3.305000000000000,-2.090000000000000, 
bathy_avc_01671,406957.200000000011642,7400222.581000000238419,-3.374000000000000,-2.050000000000000, 
bathy_avc_01672,406956.923000000009779,7400221.442999999970198,-3.425000000000000,-1.980000000000000, 
bathy_avc_01673,406956.673000000009779,7400220.458999999798834,-3.397000000000000,-1.970000000000000, 
bathy_avc_01674,406956.340000000025611,7400219.406000000424683,-3.297000000000000,-2.140000000000000, 
bathy_avc_01675,406956.150000000023283,7400218.423999999649823,-3.282000000000000,-2.100000000000000, 
bathy_avc_01676,406955.869999999995343,7400217.275999999605119,-3.214000000000000,-2.150000000000000, 
bathy_avc_01677,406955.756999999983236,7400216.228000000119209,-3.398000000000000,-2.010000000000000, 
bathy_avc_01678,406955.582999999984168,7400215.156000000424683,-3.410000000000000,-1.980000000000000, 
bathy_avc_01679,406955.523999999975786,7400214.146999999880791,-3.461000000000000,-1.930000000000000, 
bathy_avc_01680,406955.341000000014901,7400213.049999999813735,-3.359000000000000,-2.050000000000000, 
bathy_avc_01681,406955.319000000017695,7400211.997000000439584,-3.277000000000000,-2.130000000000000, 
bathy_avc_01682,406955.398999999975786,7400210.830000000074506,-3.317000000000000,-2.080000000000000, 
bathy_avc_01683,406955.472000000008848,7400209.719999999739230,-3.345000000000000,-2.030000000000000, 
bathy_avc_01684,406955.531000000017229,7400208.608000000007451,-3.362000000000000,-1.990000000000000, 
bathy_avc_01685,406955.663000000000466,7400207.493999999947846,-3.414000000000000,-1.920000000000000, 
bathy_avc_01686,406955.485999999975320,7400206.271999999880791,-3.333000000000000,-2.030000000000000, 
bathy_avc_01687,406955.469999999972060,7400205.018000000156462,-3.400000000000000,-1.970000000000000, 
bathy_avc_01688,406955.201999999990221,7400203.904000000096858,-3.298000000000000,-2.080000000000000, 
bathy_avc_01689,406954.831000000005588,7400202.716000000014901,-3.231000000000000,-2.150000000000000, 
bathy_avc_01690,406954.612000000022817,7400201.699000000022352,-3.307000000000000,-2.050000000000000, 
bathy_avc_01691,406954.077999999979511,7400200.748999999836087,-3.324000000000000,-2.140000000000000, 
bathy_avc_01692,406953.576999999990221,7400199.583999999798834,-3.384000000000000,-1.970000000000000, 
bathy_avc_01693,406953.191999999980908,7400198.634999999776483,-3.457000000000000,-1.890000000000000, 
bathy_avc_01694,406952.607000000018161,7400197.728000000119209,-3.338000000000000,-2.060000000000000, 
bathy_avc_01695,406952.253000000026077,7400196.776999999769032,-3.358000000000000,-1.990000000000000, 
bathy_avc_01696,406951.800999999977648,7400195.861999999731779,-3.352000000000000,-2.040000000000000, 
bathy_avc_01697,406951.266999999992549,7400194.976999999955297,-3.255000000000000,-2.170000000000000, 
bathy_avc_01698,406950.869000000006054,7400194.002999999560416,-3.360000000000000,-2.000000000000000, 
bathy_avc_01699,406950.298999999999069,7400193.008000000379980,-3.341000000000000,-2.020000000000000, 
bathy_avc_01700,406949.728000000002794,7400191.853000000119209,-3.421000000000000,-1.980000000000000, 
bathy_avc_01701,406949.132999999972526,7400190.751000000163913,-3.365000000000000,-2.000000000000000, 
bathy_avc_01702,406948.712999999988824,7400189.825000000186265,-3.351000000000000,-2.060000000000000, 
bathy_avc_01703,406948.136999999987893,7400188.717000000178814,-3.368000000000000,-2.090000000000000, 
bathy_avc_01704,406947.549999999988358,7400187.611999999731779,-3.346000000000000,-2.050000000000000, 
bathy_avc_01705,406946.933000000019092,7400186.584999999962747,-3.341000000000000,-2.070000000000000, 
bathy_avc_01706,406946.423999999999069,7400185.514999999664724,-3.333000000000000,-2.040000000000000, 
bathy_avc_01707,406945.895000000018626,7400184.423000000417233,-3.399000000000000,-2.000000000000000, 
bathy_avc_01708,406945.362000000022817,7400183.253999999724329,-3.378000000000000,-2.060000000000000, 
bathy_avc_01709,406944.965000000025611,7400182.040000000037253,-3.324000000000000,-2.070000000000000, 
bathy_avc_01710,406944.413999999989755,7400180.849000000394881,-3.176000000000000,-2.250000000000000, 
bathy_avc_01711,406944.103999999992084,7400179.677000000141561,-3.239000000000000,-2.180000000000000, 
bathy_avc_01712,406943.700000000011642,7400178.541000000201166,-3.300000000000000,-2.090000000000000, 
bathy_avc_01713,406943.413000000000466,7400177.307000000029802,-3.351000000000000,-2.040000000000000, 
bathy_avc_01714,406943.070999999996275,7400176.109000000171363,-3.355000000000000,-2.050000000000000, 
bathy_avc_01715,406942.739000000001397,7400174.877999999560416,-3.391000000000000,-2.090000000000000, 
bathy_avc_01716,406942.528999999980442,7400173.696999999694526,-3.365000000000000,-2.080000000000000, 
bathy_avc_01717,406942.164999999979045,7400172.442999999970198,-3.310000000000000,-2.140000000000000, 
bathy_avc_01718,406941.916000000026543,7400171.257000000216067,-3.305000000000000,-2.150000000000000, 
bathy_avc_01719,406941.648999999975786,7400169.983000000007451,-3.338000000000000,-2.120000000000000, 
bathy_avc_01720,406941.391999999992549,7400168.798999999649823,-3.283000000000000,-2.220000000000000, 
bathy_avc_01721,406941.173999999999069,7400167.774000000208616,-3.310000000000000,-2.200000000000000, 
bathy_avc_01722,406940.912000000011176,7400166.554999999701977,-3.437000000000000,-2.150000000000000, 
bathy_avc_01723,406940.731000000028871,7400165.514999999664724,-3.381000000000000,-2.150000000000000, 
bathy_avc_01724,406940.395000000018626,7400164.248999999836087,-3.169000000000000,-2.380000000000000, 
bathy_avc_01725,406940.244999999995343,7400163.257000000216067,-3.244000000000000,-2.260000000000000, 
bathy_avc_01726,406939.945999999996275,7400161.955000000074506,-3.359000000000000,-2.110000000000000, 
bathy_avc_01727,406939.833999999973457,7400160.665000000037253,-3.434000000000000,-2.050000000000000, 
bathy_avc_01728,406939.585000000020955,7400159.683000000193715,-3.333000000000000,-2.180000000000000, 
bathy_avc_01729,406939.418000000005122,7400158.678999999538064,-3.305000000000000,-2.190000000000000, 
bathy_avc_01730,406939.275000000023283,7400157.643000000156462,-3.309000000000000,-2.230000000000000, 
bathy_avc_01731,406939.139000000024680,7400156.543999999761581,-3.264000000000000,-2.280000000000000, 
